supergroup	division	subdivision	class	order	family	genus	species	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Opisthokonta	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula taiwanensis	1	1	1	0	5403	5403	5403
Opisthokonta	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula toruloides	11	48	2	0.000906775309916048	5693	5701	5697.36363636364
Opisthokonta	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces roseus	1	1	1	0	5685	5685	5685
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora americana	1	53	2	0.0073223054809797	5783	5796	5783
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora larici-populina	1	18	1	0	5811	5811	5811
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia coronata	1	2	1	0	4626	4626	4626
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia graminis	4	53	9	0.0195696797538805	4435	5837	5775.75
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia hordei	1	3	1	0	5800	5800	5800
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia novopanici	1	1	1	0	5836	5836	5836
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia polysora	1	38	3	0.0511471671654983	4442	5892	5892
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia striiformis	11	104	12	0.00663284890367174	5395	5899	5739.27272727273
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia triticina	6	463	14	0.00288373789033715	5774	5914	5806.33333333333
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Sphaerophragmiaceae	Austropuccinia	Austropuccinia psidii	3	100	1	0	5685	5772	5742.66666666667
Opisthokonta	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Zaghouaniaceae	Hemileia	Hemileia vastatrix	2	9	1	0	6078	6093	6085.5
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Kalmanozyma	Kalmanozyma brasiliensis	1	1	1	0	5872	5872	5872
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Melanopsichium	Melanopsichium pennsylvanicum	1	5	1	0	5898	5898	5898
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces antarcticus	4	36	3	0.00156835813841199	5832	5897	5894
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces globuligerus	1	21	2	0.00527444521671109	4976	5868	5868
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces parantarcticus	1	1	1	0	5396	5396	5396
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma flocculosa	2	74	2	0.00438393317611746	5284	5889	5586.5
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma hubeiensis	2	26	1	0	5879	5885	5882
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	Pseudozyma thailandica	1	1	1	0	5914	5914	5914
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium graminicola	2	14	1	0	5864	5865	5864.5
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium reilianum	2	1	1	0	5864	5865	5864.5
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	Sporisorium scitamineum	5	6	2	0.00645304409772129	5668	5888	5832.4
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Tranzscheliella	Tranzscheliella williamsii	1	1	1	0	4689	4689	4689
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago esculenta	1	13	1	0	5893	5893	5893
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago hordei	8	25	17	0.0149988646869931	4397	5907	5890.375
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago lituana	1	10	1	0	5365	5365	5365
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago maydis	2	8	1	0	4929	5914	5421.5
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago nuda	1	8	3	0.0870066739048056	4710	5902	5902
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago trichophora	2	20	2	0.000865465218624632	5790	5869	5867.5
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago tritici	1	2	1	0	5860	5860	5860
Opisthokonta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago xerochloae	1	1	1	0	5883	5883	5883
Opisthokonta	Fungi	Basidiomycota	Mixiomycetes	Mixiales	Mixiaceae	Mixia	Mixia osmundae	2	6	1	0	4646	5740	5193
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus	Ceraceosorus bombacis	1	2	1	0	5721	5721	5721
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia	Golubevia sp. BC0850	1	1	1	0	5813	5813	5813
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia	Golubevia sp. BC0902	1	2	1	0	5813	5813	5813
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Quambalariaceae	Quambalaria	Quambalaria eucalypti	1	1	1	0	4570	4570	4570
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Salmacisia	Salmacisia buchloeana	1	4	1	0	5749	5749	5749
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia caries	1	1	1	0	5820	5820	5820
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia controversa	1	237	9	0.00395353695958176	4602	5812	5807
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia horrida	5	1	1	0	4655	5222	5107.8
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia indica	3	8	1	0	5531	5790	5701.33333333333
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia setariae	1	5	1	0	5226	5226	5226
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia walkeri	1	1	1	0	5791	5791	5791
Opisthokonta	Fungi	Basidiomycota	Moniliellomycetes	Moniliellales	Moniliellaceae	Moniliella	Moniliella sp. 'wahieum'	1	23	18	0.0105545184063946	4272	5500	4418
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium ongulense	3	1	1	0	5467	5694	5542.66666666667
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium slooffiae	2	1	1	0	5699	5699	5699
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium sp. KV-2022a	1	1	1	0	4633	4633	4633
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium tubakii	1	12	2	0.00657685829241074	5663	5699	5699
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_X	Symmetrosporaceae	Symmetrospora	Symmetrospora coprosmae	1	1	1	0	4589	4589	4589
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Blakeslea	Blakeslea trispora	1	2	1	0	5847	5847	5847
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Choanephora	Choanephora cucurbitarum	1	9	1	0	5849	5849	5849
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Gilbertella	Gilbertella persicaria	1	3	1	0	5862	5862	5862
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia repens	1	13	2	0.00504956211299643	5772	5874	5874
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Chlamydoabsidia	Chlamydoabsidia padenii	1	8	1	0	5902	5902	5902
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	Cunninghamella blakesleeana	1	8	1	0	6157	6157	6157
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Halteromyces	Halteromyces radiatus	1	1	1	0	6055	6055	6055
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Hesseltinella	Hesseltinella vesiculosa	1	14	1	0	5843	5843	5843
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	Circinella minor	1	2	2	0.0639933935191139	5847	5938	5847
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	Circinella umbellata	1	2	1	0	5846	5846	5846
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Dichotomocladium	Dichotomocladium elegans	1	18	4	0.0109204643146842	5810	6305	6190
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Lichtheimia corymbifera	1	1	1	0	5789	5789	5789
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	Lichtheimia ramosa	2	68	5	0.00672872021578762	4719	6100	5409.5
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Phascolomyces	Phascolomyces articulosus	1	2	1	0	5858	5858	5858
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Rhizomucor	Rhizomucor pusillus	1	1	1	0	4548	4548	4548
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Thermomucor	Thermomucor indicae-seudaticae	1	1	1	0	5932	5932	5932
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Helicostylum	Helicostylum pulchrum	1	3	1	0	5918	5918	5918
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides	5	1	1	0	4725	5838	5519.4
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor lusitanicus	2	6	1	0	5842	5842	5842
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor mucedo	1	6	1	0	5931	5931	5931
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor piriformis	2	25	1	0	5936	5936	5936
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus	1	8	1	0	5847	5847	5847
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella	Parasitella parasitica	1	1	1	0	5907	5907	5907
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Thamnidium elegans	2	1	1	0	5936	5936	5936
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces	Phycomyces blakesleeanus	1	3	1	0	5923	5923	5923
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces	Phycomyces nitens	2	28	5	0.0514383854421377	5876	5949	5918.5
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Spinellus	Spinellus fusiger	1	12	3	0.0281611711428692	5965	6038	5987
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Pilobolaceae	Pilobolus	Pilobolus umbonatus	1	2	1	0	5946	5946	5946
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus arrhizus	2	2	1	0	5288	5807	5547.5
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus delemar	1	2	1	0	5509	5509	5509
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus microsporus	5	2	1	0	5386	5873	5624.8
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Sporodiniella	Sporodiniella umbellata	1	1	1	0	5836	5836	5836
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea	Saksenaea vasiformis	1	1	1	0	6036	6036	6036
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	Syncephalastrum racemosum	2	2	1	0	5711	5774	5742.5
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora leptoticha	1	1	1	0	5838	5838	5838
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Archaeosporales	Geosiphonaceae	Geosiphon	Geosiphon pyriformis	1	1	1	0	6646	6646	6646
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora eburnea	1	1	1	0	5822	5822	5822
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora epigaea	1	2	1	0	5830	5830	5830
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	Dentiscutata erythropus	1	1	1	0	5601	5601	5601
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora	Gigaspora rosea	1	2	2	0.0242633461375611	5693	5937	5693
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Claroideoglomus sp. SA101	7	5	1	0	5900	5902	5901
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis geosporum	1	1	1	0	5875	5875	5875
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae	1	1	1	0	5868	5868	5868
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Oehlia	Oehlia diaphana	1	1	1	0	5838	5838	5838
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus clarus	2	11	3	0.0194192617527517	5788	5818	5803
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis	15	11	5	0.0190125012550209	4263	5851	5712.6
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus brasilianum	1	1	1	0	5834	5834	5834
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus occultum	1	1	1	0	5867	5867	5867
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	Dissophora globulifera	2	1	1	0	5406	5896	5651
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Entomortierella	Entomortierella parvispora	1	4	1	0	5880	5880	5880
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Haplosporangium	Haplosporangium sp. Z 767	1	1	1	0	4998	4998	4998
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia amoeboidea	1	6	1	0	5897	5897	5897
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia elongata	2	4	1	0	5416	5878	5647
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia schmuckeri	1	8	1	0	4293	4293	4293
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia zychae	1	1	1	0	5793	5793	5793
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Lobosporangium	Lobosporangium transversale	1	1	1	0	5540	5540	5540
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Modicella	Modicella reniformis	1	1	1	0	5184	5184	5184
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina	5	11	2	0.00308280868073803	5392	5904	5657.8
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp. BCC40632	1	5	5	0.00933041629830102	4704	5964	4704
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp. GBAus27b	1	1	1	0	5873	5873	5873
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp. NVP85	1	1	1	0	4999	4999	4999
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila epicladia	1	1	1	0	4745	4745	4745
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila epigama	1	1	1	0	4489	4489	4489
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila verticillata	2	1	1	0	4894	5856	5375
Opisthokonta	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis sp. AD052	1	1	1	0	5825	5825	5825
Opisthokonta	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis vinacea	1	1	1	0	4585	4585	4585
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Chytridium	Chytridium lagenaria	1	2	1	0	5922	5922	5922
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	Phlyctochytrium arcticum	1	3	1	0	6265	6265	6265
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Chytriomyces	Chytriomyces cf. hyalinus JEL632	1	1	1	0	6004	6004	6004
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Entophlyctis	Entophlyctis helioformis	1	7	1	0	5964	5964	5964
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Obelidium	Obelidium mucronatum	1	3	1	0	6090	6090	6090
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Cladochytriales	Cladochytriaceae	Cladochytrium	Cladochytrium replicatum	1	9	1	0	6247	6247	6247
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Cladochytriales	Nowakowskiellaceae	Nowakowskiella	Nowakowskiella sp. JEL0407	1	1	1	0	5622	5622	5622
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiales_X	Batrachochytrium	Batrachochytrium salamandrivorans	4	2	1	0	4787	6409	5669.75
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus	1	1	1	0	5641	5641	5641
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces sp. JEL0866	1	1	1	0	5645	5645	5645
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	Fimicolochytrium jonesii	1	1	1	0	5939	5939	5939
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	Geranomyces variabilis	3	1	1	0	4819	6036	5630
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Powellomyces hirtus	2	11	1	0	5627	6059	5843
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium	Synchytrium microbalum	1	1	1	0	5605	5605	5605
Opisthokonta	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix californiae	1	2	1	0	5680	5680	5680
Opisthokonta	Fungi	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Monoblepharidales_X	Hyaloraphidium	Hyaloraphidium curvatum	1	5	1	0	5784	5784	5784
Opisthokonta	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	Allomyces	Allomyces macrogynus	1	8	2	0.00274524320182913	4486	5940	5940
Opisthokonta	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	Blastocladiella	Blastocladiella emersonii	1	2	1	0	6058	6058	6058
Opisthokonta	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria	Catenaria anguillulae	1	6	1	0	6040	6040	6040
Opisthokonta	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Capniomyces	Capniomyces stellatus	1	1	1	0	6901	6901	6901
Opisthokonta	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Zancudomyces	Zancudomyces culisetae	1	1	1	0	6630	6630	6630
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia brasiliensis	1	1	1	0	6242	6242	6242
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia erecta	1	2	1	0	6021	6021	6021
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia helicoidea	1	1	1	0	6231	6231	6231
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia interrupta	1	1	1	0	6272	6272	6272
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia mojavensis	1	4	1	0	5811	5811	5811
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. D1744	1	1	1	0	5994	5994	5994
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. IMI 203386	1	2	1	0	6009	6009	6009
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1085	1	1	1	0	6186	6186	6186
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1250	1	1	1	0	6205	6205	6205
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1358	1	1	1	0	6202	6202	6202
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1646	1	1	1	0	6236	6236	6236
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1804	1	1	1	0	5613	5613	5613
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1813	1	1	1	0	6235	6235	6235
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1878	1	1	1	0	5998	5998	5998
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1939	1	1	1	0	6079	6079	6079
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 1972	1	1	1	0	5016	5016	5016
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 2440	1	1	1	0	6023	6023	6023
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 2522	1	1	1	0	6190	6190	6190
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 355	1	1	1	0	6023	6023	6023
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 370	1	1	1	0	6009	6009	6009
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 451	1	1	1	0	6023	6023	6023
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 475	1	1	1	0	6023	6023	6023
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	Coemansia sp. RSA 487	1	1	1	0	6235	6235	6235
