supergroup	division	subdivision	class	order	family	genus	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Quambalariaceae	Quambalaria	1	1	1	0	4570	4570	4570
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Salmacisia	1	4	1	0	5749	5749	5749
Opisthokonta	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	12	237	9	0.00032946141329848	4602	5820	5440.58333333333
Opisthokonta	Fungi	Basidiomycota	Moniliellomycetes	Moniliellales	Moniliellaceae	Moniliella	1	23	18	0.0105545184063946	4272	5500	4418
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	7	12	2	0.000939551184630105	4633	5699	5479.71428571429
Opisthokonta	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_X	Symmetrosporaceae	Symmetrospora	1	1	1	0	4589	4589	4589
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Blakeslea	1	2	1	0	5847	5847	5847
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Choanephora	1	9	1	0	5849	5849	5849
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Gilbertella	1	3	1	0	5862	5862	5862
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	1	13	2	0.00504956211299643	5772	5874	5874
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Chlamydoabsidia	1	8	1	0	5902	5902	5902
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	1	8	1	0	6157	6157	6157
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Halteromyces	1	1	1	0	6055	6055	6055
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Hesseltinella	1	14	1	0	5843	5843	5843
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	2	2	2	0.031996696759557	5846	5938	5846.5
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Dichotomocladium	1	18	4	0.0109204643146842	5810	6305	6190
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	3	68	5	0.00448581347719175	4719	6100	5536
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Phascolomyces	1	2	1	0	5858	5858	5858
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Rhizomucor	1	1	1	0	4548	4548	4548
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Thermomucor	1	1	1	0	5932	5932	5932
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Helicostylum	1	3	1	0	5918	5918	5918
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	11	25	1	0	4725	5936	5721
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella	1	1	1	0	5907	5907	5907
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	2	1	1	0	5936	5936	5936
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces	3	28	5	0.0342922569614251	5876	5949	5920
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Phycomycetaceae	Spinellus	1	12	3	0.0281611711428692	5965	6038	5987
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Pilobolaceae	Pilobolus	1	2	1	0	5946	5946	5946
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	8	2	1	0	5288	5873	5591
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Sporodiniella	1	1	1	0	5836	5836	5836
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea	1	1	1	0	6036	6036	6036
Opisthokonta	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Syncephalastraceae	Syncephalastrum	2	2	1	0	5711	5774	5742.5
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Archaeosporales	Ambisporaceae	Ambispora	1	1	1	0	5838	5838	5838
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Archaeosporales	Geosiphonaceae	Geosiphon	1	1	1	0	6646	6646	6646
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	2	2	1	0	5822	5830	5826
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	1	1	1	0	5601	5601	5601
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora	1	2	2	0.0242633461375611	5693	5937	5693
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	7	5	1	0	5900	5902	5901
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	2	1	1	0	5868	5875	5871.5
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Oehlia	1	1	1	0	5838	5838	5838
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	17	11	5	0.0190603554312245	4263	5851	5723.23529411765
Opisthokonta	Fungi	Mucoromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	2	1	1	0	5834	5867	5850.5
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	2	1	1	0	5406	5896	5651
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Entomortierella	1	4	1	0	5880	5880	5880
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Haplosporangium	1	1	1	0	4998	4998	4998
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	5	8	1	0	4293	5897	5455.4
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Lobosporangium	1	1	1	0	5540	5540	5540
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Modicella	1	1	1	0	5184	5184	5184
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	8	11	5	0.0030930574627489	4704	5964	5483.125
Opisthokonta	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	4	1	1	0	4489	5856	4996
Opisthokonta	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	2	1	1	0	4585	5825	5205
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Chytridium	1	2	1	0	5922	5922	5922
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	1	3	1	0	6265	6265	6265
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Chytriomyces	1	1	1	0	6004	6004	6004
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Entophlyctis	1	7	1	0	5964	5964	5964
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Obelidium	1	3	1	0	6090	6090	6090
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Cladochytriales	Cladochytriaceae	Cladochytrium	1	9	1	0	6247	6247	6247
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Cladochytriales	Nowakowskiellaceae	Nowakowskiella	1	1	1	0	5622	5622	5622
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiales_X	Batrachochytrium	4	2	1	0	4787	6409	5669.75
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	2	1	1	0	5641	5645	5643
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	1	1	1	0	5939	5939	5939
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	3	1	1	0	4819	6036	5630
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	2	11	1	0	5627	6059	5843
Opisthokonta	Fungi	Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium	1	1	1	0	5605	5605	5605
Opisthokonta	Fungi	Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	1	2	1	0	5680	5680	5680
Opisthokonta	Fungi	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Monoblepharidales_X	Hyaloraphidium	1	5	1	0	5784	5784	5784
Opisthokonta	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	Allomyces	1	8	2	0.00274524320182913	4486	5940	5940
Opisthokonta	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiaceae	Blastocladiella	1	2	1	0	6058	6058	6058
Opisthokonta	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria	1	6	1	0	6040	6040	6040
Opisthokonta	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Capniomyces	1	1	1	0	6901	6901	6901
Opisthokonta	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Zancudomyces	1	1	1	0	6630	6630	6630
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Coemansia	32	4	1	0	5016	7105	6091.5
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Dipsacomyces	1	1	1	0	4855	4855	4855
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Kickxella	1	20	2	0.00561209597759701	5040	6067	6067
Opisthokonta	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	2	1	1	0	5853	6084	5968.5
Opisthokonta	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	1	2	1	0	6503	6503	6503
Opisthokonta	Fungi	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Capillidium	1	49	4	0.00714214337409766	5803	5863	5863
Opisthokonta	Fungi	Zoopagomycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	1	7	1	0	6012	6012	6012
Opisthokonta	Fungi	Fungi_X	Cryptomycota	Cryptomycota_X	Cryptomycota_XX	Paramicrosporidium	1	1	1	0	4706	4706	4706
Opisthokonta	Fungi	Aphelidiomycota	Aphelidea	Aphelidiales	Aphelididae	Amoeboaphelidium	1	5	1	0	5102	5102	5102
Opisthokonta	Fungi	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	7	1	1	0	4323	5678	5469
Opisthokonta	Fungi	Agaricomycotina	Tremellomycetes	Tremellales	Tremellales_X	Tremellales_XX	1	1	1	0	4361	4361	4361
Opisthokonta	Filasterea	Filasterea_X	Filasterea_XX	Filasterea_XXX	Filasterea_XXXX	Capsaspora	1	3	1	0	6611	6611	6611
Opisthokonta	Filasterea	Filasterea_X	Filasterea_XX	Filasterea_XXX	Filasterea_XXXX	Pigoraptor	1	1	1	0	5367	5367	5367
Opisthokonta	Ichthyosporea	Ichthyosporea_X	Ichthyosporea_XX	Ichthyophonida	Ichthyophonidae	Ichthyophonus	1	1	1	0	5407	5407	5407
Opisthokonta	Ichthyosporea	Ichthyosporea_X	Ichthyosporea_XX	Ichthyophonida	Ichthyophonidae	Sphaeroforma	1	4	4	0.0124917419172493	5462	5486	5485
Opisthokonta	Opisthokonta_X	Opisthokonta_XX	Opisthokonta_XXX	Opisthokonta_XXXX	Opisthokonta_XXXXX	Corallochytrium	1	1	1	0	5946	5946	5946
SAR	Alveolata	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	73	5	2	0.00143951015565694	5349	7187	6567.61643835616
SAR	Alveolata	Apicomplexa	Aconoidasida	Nephromycida	Nephromycida	Nephromyces	1	2	2	0.176831470481588	5639	6009	5639
SAR	Alveolata	Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	Babesia	20	6	3	0.00194437177988679	5383	5901	5752.4
SAR	Alveolata	Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Cytauxzoon	1	1	1	0	6050	6050	6050
SAR	Alveolata	Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	6	2	2	0.0020184936650864	5870	6158	6036.33333333333
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	25	6	1	0	6109	6474	6315.52
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Cyclospora	2	1	1	0	6465	6736	6600.5
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	5	59	30	0.0187082506501915	4647	10794	6924
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Besnoitia	1	4	1	0	6077	6077	6077
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Cystoisospora	1	1	1	0	6461	6461	6461
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Hammondia	1	1	1	0	5239	5239	5239
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora	3	7	1	0	6195	6198	6197
SAR	Alveolata	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Toxoplasma	10	23	4	0.00215667866444832	4733	6171	6136
SAR	Alveolata	Apicomplexa	Conoidasida	Neogregarinorida	Ophryocystidae	Ophryocystis	1	1	1	0	5497	5497	5497
SAR	Alveolata	Apicomplexa	Colpodellida	Colpodellida_X	Vitrellaceae	Vitrella	1	1	1	0	5675	5675	5675
SAR	Alveolata	Ciliophora	Spirotrichea	Euplotida	Euplotidae	Euplotes	3	1	1	0	5727	6274	5924.66666666667
SAR	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	Laurentiella	1	1	1	0	5632	5632	5632
SAR	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	Oxytricha	2	3	1	0	5638	5639	5638.5
SAR	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Oxytrichidae	Stylonychia	2	1	1	0	5628	5628	5628
